e,方法定义,tag.go,String,位置,66,line,66,access,public,signature,(),type,string,ctype,Tag
v,文件名,tag.go,tag.go
v,方法,Triple,Triple
e,方法定义,tag.go,Triple,位置,95,line,95,access,public,signature,(),type,[][]string,ctype,Tag
v,文件名,tag.go,tag.go
v,方法,Graph,Graph
e,方法定义,tag.go,Graph,位置,171,signature,(),type,"[]Node, Link",ctype,Tag,line,171,access,public
v,文件名,tag_test.go,tag_test.go
v,包,main,main
e,包含,main,tag_test.go,位置,1,line,1
v,文件名,tag_test.go,tag_test.go
v,包,testing,testing
e,依赖,tag_test.go,testing,位置,4,line,4
v,文件名,tag_test.go,tag_test.go
v,函数,TestTagString,TestTagString
e,函数定义,tag_test.go,TestTagString,位置,7,line,7,access,public,signature,(t *testing.T)
